uid	analysisDate	namedLocation	domainID	siteID	plotID	plotType	startDate	collectDate	sampleID	sampleCode	cnSampleID	cnSampleCode	sampleType	acidTreatment	co2Trapped	d15N	organicd13C	nitrogenPercent	organicCPercent	CNratio	cnIsotopeQF	cnPercentQF	isotopeAccuracyQF	percentAccuracyQF	analyticalRepNumber	remarks	laboratoryName	testMethod	instrument	analyzedBy	reviewedBy	dataQF	publicationDate	release
01f83d0c-caea-4f44-9245-23cde71ba29e	2020-01-22T00:00:00Z	BONA_001.basePlot.bgc	D19	BONA	BONA_001	distributed	2019-08-30T19:00:00Z	2019-08-30T19:00:00Z	BONA_001-M-26-4.5-20190830	A00000100790	BONA_001-M-26-4.5-20190830-CN	A00000103219	soil	N	N	4.4	-26.6	0.6	10.44	17.4	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
bda94640-bae1-48d8-980b-9d417dae7e85	2020-01-22T00:00:00Z	BONA_001.basePlot.bgc	D19	BONA	BONA_001	distributed	2019-08-30T19:00:00Z	2019-08-30T19:00:00Z	BONA_001-O-26-4.5-20190830	A00000103285	BONA_001-O-26-4.5-20190830-CN	A00000103222	soil	N	N	2.8	-28.1	1.64	47.49	29	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
1c670475-37e6-4724-b6bb-7b57a7ca54f4	2020-01-22T00:00:00Z	BONA_004.basePlot.bgc	D19	BONA	BONA_004	distributed	2019-08-30T19:09:00Z	2019-08-30T19:09:00Z	BONA_004-M-13.5-32.5-20190830	A00000100795	BONA_004-M-13.5-32.5-20190830-CN	A00000101337	soil	N	N	4.6	-26.4	0.21	4.24	20	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
160ec47b-940d-4d74-9b71-bb4f7c27a456	2020-01-22T00:00:00Z	BONA_004.basePlot.bgc	D19	BONA	BONA_004	distributed	2019-08-30T19:09:00Z	2019-08-30T19:09:00Z	BONA_004-O-13.5-32.5-20190830	A00000100653	BONA_004-O-13.5-32.5-20190830-CN	A00000103209	soil	N	N	0.2	-28.8	1.11	45.95	41.3	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
1b15d0d8-646d-4ffe-b3a7-7deba69ea65f	2020-01-22T00:00:00Z	BONA_004.basePlot.bgc	D19	BONA	BONA_004	distributed	2019-08-30T20:06:00Z	2019-08-30T20:06:00Z	BONA_004-O-17-6.5-20190830	A00000100669	BONA_004-O-17-6.5-20190830-CN	A00000103210	soil	N	N	2.3	-28.6	0.8	33.91	42.2	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
9dbaa0a5-97bb-4a59-8437-77669862111c	2020-01-22T00:00:00Z	BONA_004.basePlot.bgc	D19	BONA	BONA_004	distributed	2019-08-30T20:06:00Z	2019-08-30T20:06:00Z	BONA_004-M-17-6.5-20190830	A00000100796	BONA_004-M-17-6.5-20190830-CN	A00000103239	soil	N	N	5	-26.6	0.14	3.17	21.9	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
a2976c29-42a4-4237-a7ac-426e55f56a34	2020-01-22T00:00:00Z	BONA_001.basePlot.bgc	D19	BONA	BONA_001	distributed	2019-08-30T20:07:00Z	2019-08-30T20:07:00Z	BONA_001-M-28-37.5-20190830	A00000100788	BONA_001-M-28-37.5-20190830-CN	A00000103217	soil	N	N	5.1	-27.5	0.12	2.35	19.9	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
61b50c26-e92c-4e33-9acc-d7d4e1849463	2020-01-22T00:00:00Z	BONA_001.basePlot.bgc	D19	BONA	BONA_001	distributed	2019-08-30T20:07:00Z	2019-08-30T20:07:00Z	BONA_001-O-28-37.5-20190830	A00000103286	BONA_001-O-28-37.5-20190830-CN	A00000103220	soil	N	N	2.2	-28.7	1.1	27.42	25	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
0202baf8-661a-45cf-9b7c-bd5b53ae7e7d	2020-01-22T00:00:00Z	BONA_004.basePlot.bgc	D19	BONA	BONA_004	distributed	2019-08-30T20:52:00Z	2019-08-30T20:52:00Z	BONA_004-M-23.5-6.5-20190830	A00000100794	BONA_004-M-23.5-6.5-20190830-CN	A00000103207	soil	N	N	4.9	-26.6	0.11	2.34	20.4	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
0b47c71a-1b33-4773-999c-7813bab3bc9d	2020-01-22T00:00:00Z	BONA_004.basePlot.bgc	D19	BONA	BONA_004	distributed	2019-08-30T20:52:00Z	2019-08-30T20:52:00Z	BONA_004-O-23.5-6.5-20190830	A00000100670	BONA_004-O-23.5-6.5-20190830-CN	A00000103208	soil	N	N	2.4	-28	0.83	31.48	37.8	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
993dcb3e-f934-435e-9849-585884447f0b	2020-01-22T00:00:00Z	BONA_001.basePlot.bgc	D19	BONA	BONA_001	distributed	2019-08-30T20:58:00Z	2019-08-30T20:58:00Z	BONA_001-O-15-34-20190830	A00000103287	BONA_001-O-15-34-20190830-CN	A00000103221	soil	N	N	3.4	-27.8	1.45	36.94	25.4	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
bd3d4eb3-3aa4-404d-ad13-a78e9e95fa13	2020-01-22T00:00:00Z	BONA_001.basePlot.bgc	D19	BONA	BONA_001	distributed	2019-08-30T20:58:00Z	2019-08-30T20:58:00Z	BONA_001-M-15-34-20190830	A00000100789	BONA_001-M-15-34-20190830-CN	A00000103218	soil	N	N	4.4	-27	0.26	5.63	22	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
b3a4d5e4-f3e7-472d-95bb-a7c37262092e	2020-01-30T00:00:00Z	BONA_084.basePlot.bgc	D19	BONA	BONA_084	tower	2019-08-30T23:33:00Z	2019-08-30T23:33:00Z	BONA_084-M-20.5-9.5-20190830	A00000100817	BONA_084-M-20.5-9.5-20190830-CN	A00000103268	soil	N	N	5	-27.6	0.09	1.85	21.1	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
b3f1bfac-80b4-48cf-8d3f-0dd8a8817984	2020-01-23T00:00:00Z	BONA_084.basePlot.bgc	D19	BONA	BONA_084	tower	2019-08-30T23:33:00Z	2019-08-30T23:33:00Z	BONA_084-O-20.5-9.5-20190830	A00000103282	BONA_084-O-20.5-9.5-20190830-CN	A00000103270	soil	N	N	3.2	-28.7	1.75	42.18	24.1	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
6746253d-74cc-4a3e-a602-9567c5127d0b	2020-01-23T00:00:00Z	BONA_084.basePlot.bgc	D19	BONA	BONA_084	tower	2019-08-31T00:26:00Z	2019-08-31T00:26:00Z	BONA_084-M-13.5-34-20190830	A00000100815	BONA_084-M-13.5-34-20190830-CN	A00000103266	soil	N	N	4	-27.8	0.12	2.76	22.3	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T182103Z	RELEASE-2023
4c5b8027-5f32-4de2-836b-e0838de1bef4	2020-01-23T00:00:00Z	BONA_084.basePlot.bgc	D19	BONA	BONA_084	tower	2019-08-31T00:26:00Z	2019-08-31T00:26:00Z	BONA_084-O-13.5-34-20190830	A00000103284	BONA_084-O-13.5-34-20190830-CN	A00000103269	soil	N	N	2.6	-28.4	1.58	33.11	21	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T182103Z	RELEASE-2023
b49a7f5c-8bb2-4cad-8816-8c231dd47255	2018-11-27T00:00:00Z	DEJU_006.basePlot.bgc	D19	DEJU	DEJU_006	distributed	2018-06-18T15:42:00Z	2018-06-18T15:42:00Z	DEJU_006-O-25-32.5-20180618	A00000028561	DEJU_006-O-25-32.5-20180618-CN	A00000028349	soil	N	NA	0.5	-26.1	0.45	13.75	30.9	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T170313Z	RELEASE-2023
7a5146ed-d68a-4da9-8dd7-5f0f4d7a143e	2018-12-05T00:00:00Z	DEJU_006.basePlot.bgc	D19	DEJU	DEJU_006	distributed	2018-06-18T15:59:00Z	2018-06-18T15:59:00Z	DEJU_006-M-25-32.5-20180618	A00000028562	DEJU_006-M-25-32.5-20180618-CN	A00000028353	soil	N	NA	5	-25.1	0.09	1.69	19.3	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T170313Z	RELEASE-2023
74d52c53-b9e6-4578-b596-000cf3fb7f79	2018-11-26T00:00:00Z	DEJU_006.basePlot.bgc	D19	DEJU	DEJU_006	distributed	2018-06-18T16:43:00Z	2018-06-18T16:43:00Z	DEJU_006-O-2.5-37.5-20180618	A00000028557	DEJU_006-O-2.5-37.5-20180618-CN	A00000028357	soil	N	NA	-0.1	-25.2	0.73	15.03	20.5	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T170313Z	RELEASE-2023
c3d87375-1ec2-4ba7-a3d8-85d279a3eacf	2018-11-27T00:00:00Z	DEJU_006.basePlot.bgc	D19	DEJU	DEJU_006	distributed	2018-06-18T16:55:00Z	2018-06-18T16:55:00Z	DEJU_006-M-2.5-37.5-20180618	A00000028558	DEJU_006-M-2.5-37.5-20180618-CN	A00000028350	soil	N	NA	3.5	-25	0.14	2.47	18.3	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T170313Z	RELEASE-2023
73cc5c5a-387a-4e58-aeeb-ee66922cde76	2018-11-27T00:00:00Z	DEJU_006.basePlot.bgc	D19	DEJU	DEJU_006	distributed	2018-06-18T17:22:00Z	2018-06-18T17:22:00Z	DEJU_006-O-39.5-1.5-20180618	A00000028559	DEJU_006-O-39.5-1.5-20180618-CN	A00000028358	soil	N	NA	0.2	-26.2	1.1	38.24	34.9	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T170313Z	RELEASE-2023
1fd3a9ec-d1a6-484a-8922-164d255c7947	2018-11-27T00:00:00Z	DEJU_006.basePlot.bgc	D19	DEJU	DEJU_006	distributed	2018-06-18T17:35:00Z	2018-06-18T17:35:00Z	DEJU_006-M-39.5-1.5-20180618	A00000028560	DEJU_006-M-39.5-1.5-20180618-CN	A00000028354	soil	N	NA	3.2	-25.4	0.48	11.03	22.8	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T170313Z	RELEASE-2023
2d42bffb-9940-465a-9485-d4afbfa775c1	2018-11-27T00:00:00Z	DEJU_014.basePlot.bgc	D19	DEJU	DEJU_014	distributed	2018-06-18T19:04:00Z	2018-06-18T19:04:00Z	DEJU_014-O-14-9-20180618	A00000028579	DEJU_014-O-14-9-20180618-CN	A00000028360	soil	N	NA	1.1	-27.7	1.31	39.91	30.5	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T170313Z	RELEASE-2023
61079c52-e1cc-443f-9943-366cd4483230	2018-11-27T00:00:00Z	DEJU_014.basePlot.bgc	D19	DEJU	DEJU_014	distributed	2018-06-18T19:05:00Z	2018-06-18T19:05:00Z	DEJU_014-M-14-9-20180618	A00000028580	DEJU_014-M-14-9-20180618-CN	A00000028356	soil	N	NA	5.4	-26.4	0.15	3.11	20.3	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T170313Z	RELEASE-2023
4b13d68b-25f5-4308-8488-5f690b4c433c	2018-11-26T00:00:00Z	DEJU_014.basePlot.bgc	D19	DEJU	DEJU_014	distributed	2018-06-18T19:32:00Z	2018-06-18T19:32:00Z	DEJU_014-O-21-9.5-20180618	A00000028584	DEJU_014-O-21-9.5-20180618-CN	A00000028351	soil	N	NA	2.9	-27.9	0.5	11.17	22.5	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T170313Z	RELEASE-2023
f3410fc6-19e5-4929-825d-801706dea01e	2018-11-27T00:00:00Z	DEJU_014.basePlot.bgc	D19	DEJU	DEJU_014	distributed	2018-06-18T19:39:00Z	2018-06-18T19:39:00Z	DEJU_014-M-21-9.5-20180618	A00000028583	DEJU_014-M-21-9.5-20180618-CN	A00000028355	soil	N	NA	4.9	-26.4	0.2	3.52	17.8	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T170313Z	RELEASE-2023
5f06d2a2-fe3e-425f-bc16-ff7e12393b41	2018-11-27T00:00:00Z	DEJU_014.basePlot.bgc	D19	DEJU	DEJU_014	distributed	2018-06-18T20:14:00Z	2018-06-18T20:14:00Z	DEJU_014-O-33.5-24.5-20180618	A00000028581	DEJU_014-O-33.5-24.5-20180618-CN	A00000028359	soil	N	NA	2.1	-27.4	0.68	13.41	19.8	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T170313Z	RELEASE-2023
b32f2460-60a9-4f03-9729-4d38e48f6e80	2018-11-27T00:00:00Z	DEJU_014.basePlot.bgc	D19	DEJU	DEJU_014	distributed	2018-06-18T20:21:00Z	2018-06-18T20:21:00Z	DEJU_014-M-33.5-24.5-20180618	A00000028582	DEJU_014-M-33.5-24.5-20180618-CN	A00000028352	soil	N	NA	4	-26.6	0.17	3.1	18	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T170313Z	RELEASE-2023
867a6280-3588-47ca-83fc-f9f34454df85	2018-11-26T00:00:00Z	DEJU_001.basePlot.bgc	D19	DEJU	DEJU_001	distributed	2018-06-19T19:09:00Z	2018-06-19T19:09:00Z	DEJU_001-O-2-34.5-20180619	A00000028569	DEJU_001-O-2-34.5-20180619-CN	A00000028368	soil	N	NA	2.4	-26.2	0.65	14.61	22.6	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T170313Z	RELEASE-2023
afcc9cde-f362-4738-901a-f2a59f3396d6	2018-11-27T00:00:00Z	DEJU_001.basePlot.bgc	D19	DEJU	DEJU_001	distributed	2018-06-19T19:36:00Z	2018-06-19T19:36:00Z	DEJU_001-M-2-34.5-20180619	A00000028536	DEJU_001-M-2-34.5-20180619-CN	A00000028367	soil	N	NA	4.8	-26.4	0.23	5.03	22.2	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T170313Z	RELEASE-2023
f00c55f4-6272-4c9c-a5dc-337df39d7e05	2018-11-27T00:00:00Z	DEJU_001.basePlot.bgc	D19	DEJU	DEJU_001	distributed	2018-06-19T20:04:00Z	2018-06-19T20:04:00Z	DEJU_001-O-20.5-37.5-20180619	A00000028539	DEJU_001-O-20.5-37.5-20180619-CN	A00000028432	soil	N	NA	1.8	-26.8	0.86	24.34	28.2	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T170313Z	RELEASE-2023
3f7050a8-38ac-408e-b7b3-1a2ab63c12e8	2018-11-26T00:00:00Z	DEJU_002.basePlot.bgc	D19	DEJU	DEJU_002	distributed	2018-06-19T20:14:00Z	2018-06-19T20:14:00Z	DEJU_002-O-12.5-31-20180619	A00000028563	DEJU_002-O-12.5-31-20180619-CN	A00000028450	soil	N	NA	2.4	-27.9	0.6	15.63	26	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T170313Z	RELEASE-2023
87df85e5-1da2-4b22-a0dd-aec578e5df2a	2018-11-27T00:00:00Z	DEJU_001.basePlot.bgc	D19	DEJU	DEJU_001	distributed	2018-06-19T20:24:00Z	2018-06-19T20:24:00Z	DEJU_001-M-20.5-37.5-20180619	A00000028540	DEJU_001-M-20.5-37.5-20180619-CN	A00000028415	soil	N	NA	4.4	-26.5	0.23	5.29	22.6	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T170313Z	RELEASE-2023
458864b4-5b5b-4b3b-809e-3b60ff9cbaad	2018-12-05T00:00:00Z	DEJU_002.basePlot.bgc	D19	DEJU	DEJU_002	distributed	2018-06-19T20:36:00Z	2018-06-19T20:36:00Z	DEJU_002-M-12.5-31-20180619	A00000028564	DEJU_002-M-12.5-31-20180619-CN	A00000028362	soil	N	NA	5	-26.7	0.05	0.8	17.1	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	NA	20221128T170313Z	RELEASE-2023
ba644c56-5690-48d3-809c-fe6f6dac2b6a	2018-11-27T00:00:00Z	DEJU_001.basePlot.bgc	D19	DEJU	DEJU_001	distributed	2018-06-19T20:48:00Z	2018-06-19T20:48:00Z	DEJU_001-O-24.5-6.5-20180619	A00000028537	DEJU_001-O-24.5-6.5-20180619-CN	A00000028366	soil	N	NA	3.3	-26.3	0.71	19.02	26.9	OK	OK	OK	OK	1	NA	University of Wyoming Stable Isotope Facility	010 EA-IRMS organic d15n, d13c, C% & N%	Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface	rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj	L/6ZjMlRllRQ+sQbi+7sFw==	dryingProtocolError	20221128T170313Z	RELEASE-2023
